name,mass (g),year,lat,long
Tanezrouft 058,2350,2002,25.33333,0.55
Sayh al Uhaymir 235,2370.06,2002,20.54182,57.19892
Dhofar 946,2412,2002,19.165,54.40333
LaPaz Icefield 02320,2626.4,2002,-86.36667,-70
Touat 001,2650,2002,27.63533,-0.51667
Adrar Yaouelt,2730,2002,17.67987,10.03503
Dhofar 700,2770,2002,19.30833,54.55167
Dhofar 702,2878,2002,19.165,54.77667
El Atchane 011,2886.4,2002,30.01965,4.55562
LaPaz Icefield 02207,2920.4,2002,-86.36667,-70
Sayh al Uhaymir 219,2934,2002,20.48407,56.9429
Plateau du Tademait 004,3000,2002,28.3,0.5
Sayh al Uhaymir 473,3016.69,2002,20.05168,56.50583
Dhofar 1448,3110,2002,19.35,54.8
Dar al Gani 988,3128,2002,27.07,16.39317
Sayh al Uhaymir 186,3166.74,2002,20.56455,57.17792
Sayh al Uhaymir 238,3436,2002,20.55617,57.31
Sayh al Uhaymir 264,3548.08,2002,20.69617,57.1949
Shişr 102,3600,2002,18.6262,53.9156
Tanezrouft 060,3650,2002,25.28333,0.2
Bluebird,3650,2002,35.8675,-114.19167
Jiddat al Harasis 094,3713.75,2002,19.98358,56.77298
Cerro La Tiza,3740,2002,-14.53321,-75.77511
Sayh al Uhaymir 258,3864.21,2002,20.61327,57.33912
Ramlat as Sahmah 203,4194,2002,20.00458,56.4212
Sayh al Uhaymir 187,4211,2002,20.56945,57.32167
Plateau du Tademait 002,4334,2002,28.29767,0.6665
Assamakka,4400,2002,19.26667,5.91667
Pecora Escarpment 02067,4751.3,2002,-85.63333,-68.7
Essex,5000,2002,34.61167,-115.03333
Touat 002,5150,2002,27.46667,-0.51667
Tanezrouft 057,5400,2002,25.26667,0.15
Sayh al Uhaymir 209,5585,2002,20.33168,57.2474
Maromandia,6000,2002,-14.2,48.1
Northwest Africa 4255,6000,2002,27.85,-7.8
Northwest Africa 1717,6032,2002,21,-13
Neuschwanstein,6189,2002,47.525,10.80833
Sayh al Uhaymir 265,6289.88,2002,20.70653,57.18392
Northwest Africa 1664,6310,2002,29.53333,-3.18333
Jiddat al Harasis 098,7521.32,2002,19.2286,56.09232
Dar al Gani 994,7769,2002,27.48717,16.44533
Al Huqf 011,8056,2002,19.86607,57.0032
Bernic Lake,9162,2002,50.43845,-95.52937
Acfer 371,9608,2002,27.67817,4.46533
Plateau du Tademait 003,10000,2002,28.29833,0.66667
Shişr 036,10175,2002,18.50755,53.99325
Sayh al Uhaymir 277,11643,2002,20.16658,57.07545
Al Huqf 064,12834,2002,19.40412,57.27497
Blanca Estela,15600,2002,-25,-69.5
Ramlat as Sahmah 202,18250,2002,20.00552,56.41628
Mud Dry Lake,18255,2002,37.8594,-117.02097
Kilabo,19000,2002,12.76667,9.8
Acfer 336,19400,2002,27.61667,4.06667
Sayh al Uhaymir 266,25014,2002,20.70713,57.18317
Bunker Hill,28000,2002,38.84833,-98.72383
Tanezrouft 065,30000,2002,25.4075,0.13639
Bensour,45000,2002,30,-7
Thuathe,45300,2002,-29.33333,27.58333
Jiddat al Harasis 203,46200,2002,19.983,56.41368
Tanezrouft 072,62285,2002,24.43817,0.103
Jiddat al Harasis 090,92667.6,2002,19.71678,56.6062
Franconia,100000,2002,34.71637,-114.22197
Jiddat al Harasis 091,123374,2002,19.69362,56.65432
Jiddat al Harasis 073,550000,2002,19.7,55.73333
Österplana 043,,2002,58.58333,13.43333
Österplana 044,,2002,58.58333,13.43333
Österplana 045,,2002,58.58333,13.43333
Österplana 046,,2002,58.58333,13.43333
Österplana 047,,2002,58.58333,13.43333
Österplana 050,,2003,58.58333,13.43333
Johannessen Nunataks 03018,0.2,2003,-72.8995,161.12944
Grove Mountains 021756,0.23,2003,-72.7847,75.2892
Grove Mountains 024448,0.38,2003,-72.775,75.32972
Grove Mountains 023155,0.41,2003,-72.7736,75.3386
Grove Mountains 020369,0.44,2003,-72.9839,75.2464
Grove Mountains 020395,0.44,2003,-72.98389,75.24639
Grove Mountains 020615,0.44,2003,-72.98389,75.24639
Grove Mountains 020942,0.44,2003,-72.98389,75.24639
Grove Mountains 020234,0.44,2003,-72.9831,75.2292
Grove Mountains 021626,0.44,2003,-72.78917,75.28583
Grove Mountains 022077,0.44,2003,-72.7792,75.3106
Grove Mountains 022081,0.44,2003,-72.77917,75.31056
Grove Mountains 022307,0.44,2003,-72.77889,75.30139
Grove Mountains 021892,0.44,2003,-72.7781,75.3264
Grove Mountains 022479,0.44,2003,-72.77444,75.3225
Grove Mountains 022346,0.44,2003,-72.77278,75.33333
Grove Mountains 024066,0.45,2003,-72.9975,75.24417
Grove Mountains 023562,0.45,2003,-72.98417,75.24639
Grove Mountains 020397,0.45,2003,-72.9839,75.2464
Grove Mountains 021205,0.45,2003,-72.98361,75.24583
Grove Mountains 021224,0.45,2003,-72.98361,75.24583
Grove Mountains 023535,0.45,2003,-72.9833,75.2514
Grove Mountains 024259,0.45,2003,-72.9825,75.25028
Grove Mountains 024262,0.45,2003,-72.9825,75.25028
Grove Mountains 022311,0.45,2003,-72.77889,75.30139
Grove Mountains 021891,0.45,2003,-72.7781,75.3261
Grove Mountains 021911,0.45,2003,-72.7769,75.3264
Grove Mountains 022495,0.45,2003,-72.77556,75.32944
Grove Mountains 021771,0.45,2003,-72.775,75.3175
Grove Mountains 022503,0.45,2003,-72.77444,75.31944
Grove Mountains 022570,0.45,2003,-72.77444,75.3075
Grove Mountains 023006,0.45,2003,-72.7739,75.3281
Grove Mountains 021703,0.45,2003,-72.77333,75.33861
Grove Mountains 020386,0.46,2003,-72.9839,75.2464
Grove Mountains 020359,0.46,2003,-72.98389,75.24639
Grove Mountains 020384,0.46,2003,-72.98389,75.24639
Grove Mountains 020385,0.46,2003,-72.98389,75.24639
Grove Mountains 020940,0.46,2003,-72.98389,75.24639
Grove Mountains 023711,0.46,2003,-72.98389,75.25083
Grove Mountains 021204,0.46,2003,-72.98361,75.24583
Grove Mountains 021233,0.46,2003,-72.98361,75.24583
Grove Mountains 023895,0.46,2003,-72.98361,75.2475
Grove Mountains 023550,0.46,2003,-72.98333,75.25139
Grove Mountains 020824,0.46,2003,-72.9833,75.2494
Grove Mountains 023899,0.46,2003,-72.9822,75.2489
Grove Mountains 021623,0.46,2003,-72.78556,75.29583
Grove Mountains 021846,0.46,2003,-72.7783,75.3269
Grove Mountains 021917,0.46,2003,-72.7775,75.3336
Grove Mountains 023310,0.46,2003,-72.775,75.33889
Grove Mountains 022955,0.46,2003,-72.77444,75.32528
Grove Mountains 023182,0.46,2003,-72.77389,75.33944
Grove Mountains 023188,0.46,2003,-72.77389,75.33972
Grove Mountains 022856,0.46,2003,-72.77361,75.34222
Grove Mountains 023250,0.46,2003,-72.7736,75.32
Grove Mountains 023269,0.46,2003,-72.7736,75.3203
Grove Mountains 023578,0.47,2003,-72.9842,75.2467
Grove Mountains 020365,0.47,2003,-72.9839,75.2464
Grove Mountains 020932,0.47,2003,-72.9839,75.2464
Grove Mountains 020413,0.47,2003,-72.98389,75.24639
Grove Mountains 020619,0.47,2003,-72.98389,75.24639
Grove Mountains 020773,0.47,2003,-72.98389,75.25
Grove Mountains 020775,0.47,2003,-72.98389,75.25
Grove Mountains 020936,0.47,2003,-72.98389,75.24639
Grove Mountains 023819,0.47,2003,-72.98361,75.25083
Grove Mountains 020826,0.47,2003,-72.9833,75.2494
Grove Mountains 023542,0.47,2003,-72.9833,75.2514
Grove Mountains 022602,0.47,2003,-72.7825,75.28111
Grove Mountains 022646,0.47,2003,-72.78194,75.28528
Grove Mountains 022718,0.47,2003,-72.7792,75.2919
Grove Mountains 022310,0.47,2003,-72.7789,75.3014
Grove Mountains 021831,0.47,2003,-72.77861,75.33083
Grove Mountains 021923,0.47,2003,-72.7775,75.33528
Grove Mountains 021924,0.47,2003,-72.7775,75.33556
Grove Mountains 022811,0.47,2003,-72.7753,75.3303
Grove Mountains 022348,0.47,2003,-72.77444,75.32861
Grove Mountains 022967,0.47,2003,-72.77417,75.31611
Grove Mountains 022986,0.47,2003,-72.77361,75.34361
Grove Mountains 023001,0.47,2003,-72.77361,75.34667
Grove Mountains 023270,0.47,2003,-72.77361,75.32028
Grove Mountains 022583,0.47,2003,-72.77333,75.33833
Grove Mountains 022344,0.47,2003,-72.7722,75.3389
Grove Mountains 023783,0.48,2003,-72.98472,75.24944
Grove Mountains 023554,0.48,2003,-72.98417,75.24639
Grove Mountains 023571,0.48,2003,-72.98417,75.24667
Grove Mountains 020380,0.48,2003,-72.98389,75.24639
Grove Mountains 020392,0.48,2003,-72.98389,75.24639
Grove Mountains 020941,0.48,2003,-72.98389,75.24639
Grove Mountains 024012,0.48,2003,-72.98361,75.25222
Grove Mountains 020266,0.48,2003,-72.98306,75.22917
Grove Mountains 024247,0.48,2003,-72.9825,75.2503
Grove Mountains 021580,0.48,2003,-72.9633,75.2178
Grove Mountains 022604,0.48,2003,-72.7825,75.28167
Grove Mountains 022629,0.48,2003,-72.7825,75.27778
Grove Mountains 022088,0.48,2003,-72.7792,75.3106
Grove Mountains 021920,0.48,2003,-72.7775,75.3344
Grove Mountains 022489,0.48,2003,-72.7756,75.3278
Grove Mountains 022478,0.48,2003,-72.77444,75.32222
Grove Mountains 022947,0.48,2003,-72.77444,75.32278
Grove Mountains 022502,0.48,2003,-72.7744,75.3192
Grove Mountains 023177,0.48,2003,-72.7739,75.3394
Grove Mountains 022467,0.48,2003,-72.77389,75.32778
Grove Mountains 022329,0.48,2003,-72.77361,75.32028
Grove Mountains 022850,0.48,2003,-72.77361,75.34083
Grove Mountains 023299,0.48,2003,-72.7736,75.3211
Grove Mountains 022347,0.48,2003,-72.77333,75.33083
Grove Mountains 020197,0.52,2003,-72.9925,75.206389
Grove Mountains 021843,0.52,2003,-72.77833,75.32611
Grove Mountains 021861,0.52,2003,-72.7753,75.3364
Grove Mountains 023306,0.52,2003,-72.775,75.338889
Grove Mountains 020361,0.54,2003,-72.9839,75.2464
Grove Mountains 020943,0.54,2003,-72.98389,75.24639
Grove Mountains 020821,0.54,2003,-72.98333,75.24944
Grove Mountains 022109,0.54,2003,-72.77917,75.31056
Grove Mountains 023563,0.55,2003,-72.984167,75.246389
Grove Mountains 020285,0.55,2003,-72.9839,75.2464
Grove Mountains 021213,0.55,2003,-72.983611,75.245833
Grove Mountains 020823,0.55,2003,-72.983333,75.249444
Grove Mountains 020180,0.55,2003,-72.9775,75.264167
Grove Mountains 020171,0.55,2003,-72.976111,75.266389
Grove Mountains 021537,0.55,2003,-72.9656,75.2431
Grove Mountains 021622,0.55,2003,-72.783611,75.2975
Grove Mountains 022638,0.55,2003,-72.78278,75.27778
Grove Mountains 022599,0.55,2003,-72.7825,75.28028
Grove Mountains 022650,0.55,2003,-72.781944,75.286389
Grove Mountains 021900,0.55,2003,-72.776944,75.323333
Grove Mountains 022488,0.55,2003,-72.775,75.340833
Grove Mountains 022989,0.55,2003,-72.773611,75.343611
Grove Mountains 022552,0.55,2003,-72.77361,75.34111
Grove Mountains 023289,0.55,2003,-72.77361,75.32083
Grove Mountains 023298,0.55,2003,-72.7736,75.3211
Grove Mountains 020198,0.56,2003,-72.9925,75.206389
Grove Mountains 023780,0.56,2003,-72.984444,75.2525
Grove Mountains 023732,0.56,2003,-72.98389,75.25111
Grove Mountains 023735,0.56,2003,-72.98389,75.25111
Grove Mountains 021201,0.56,2003,-72.983611,75.245833
Grove Mountains 024258,0.56,2003,-72.9825,75.250278
Grove Mountains 021520,0.56,2003,-72.953333,75.228056
Grove Mountains 022623,0.56,2003,-72.7825,75.2775
Grove Mountains 022365,0.56,2003,-72.78111,75.305
Grove Mountains 022741,0.56,2003,-72.7792,75.2983
Grove Mountains 022061,0.56,2003,-72.77861,75.31528
Grove Mountains 021893,0.56,2003,-72.778056,75.326667
Grove Mountains 021919,0.56,2003,-72.7775,75.334167
Grove Mountains 021824,0.56,2003,-72.77722,75.33833
Grove Mountains 021905,0.56,2003,-72.776944,75.324722
Grove Mountains 022982,0.56,2003,-72.773889,75.321944
Grove Mountains 022984,0.56,2003,-72.773889,75.3225
Grove Mountains 023037,0.56,2003,-72.77333,75.32222
Grove Mountains 023046,0.56,2003,-72.77333,75.32472
Grove Mountains 023583,0.59,2003,-72.98417,75.24667
Grove Mountains 020601,0.59,2003,-72.983889,75.246389
Grove Mountains 020802,0.59,2003,-72.983889,75.25
Grove Mountains 021763,0.59,2003,-72.78389,75.30806
Grove Mountains 022619,0.59,2003,-72.7825,75.27694
Grove Mountains 022661,0.59,2003,-72.78056,75.28639
Grove Mountains 022726,0.59,2003,-72.77917,75.29417
Grove Mountains 022305,0.59,2003,-72.7789,75.3014
Grove Mountains 021914,0.59,2003,-72.776944,75.327222
Grove Mountains 022004,0.59,2003,-72.776389,75.348333
Grove Mountains 022946,0.59,2003,-72.77444,75.32278
Grove Mountains 023126,0.59,2003,-72.7742,75.3186
Grove Mountains 022578,0.59,2003,-72.7733,75.3369
Grove Mountains 023052,0.59,2003,-72.7733,75.3264
Grove Mountains 021607,0.6,2003,-72.99611,75.20333
Grove Mountains 020346,0.6,2003,-72.9839,75.2464
Grove Mountains 020347,0.6,2003,-72.98389,75.24639
Grove Mountains 023714,0.6,2003,-72.983889,75.250833
Grove Mountains 024006,0.6,2003,-72.983611,75.252222
Grove Mountains 021203,0.6,2003,-72.98361,75.24583
Grove Mountains 023791,0.6,2003,-72.98361,75.25028
Grove Mountains 023689,0.6,2003,-72.98306,75.25278
Grove Mountains 021553,0.6,2003,-72.93472,75.32194
Grove Mountains 022631,0.6,2003,-72.782778,75.277222
Grove Mountains 022667,0.6,2003,-72.781389,75.278056
Grove Mountains 022308,0.6,2003,-72.778889,75.301389
Grove Mountains 022569,0.6,2003,-72.774444,75.307222
Grove Mountains 022863,0.6,2003,-72.7739,75.3333
Grove Mountains 023267,0.6,2003,-72.77361,75.32028
Grove Mountains 023226,0.6,2003,-72.7733,75.3386
Grove Mountains 023787,0.61,2003,-72.984722,75.249722
Grove Mountains 023789,0.61,2003,-72.984722,75.249722
Grove Mountains 023096,0.61,2003,-72.775833,75.314722
Grove Mountains 022900,0.61,2003,-72.775,75.305833
Grove Mountains 023124,0.61,2003,-72.774167,75.318056
Grove Mountains 023125,0.61,2003,-72.774167,75.318333
Grove Mountains 023132,0.61,2003,-72.774167,75.320278
Grove Mountains 021692,0.61,2003,-72.773889,75.347222
Grove Mountains 022983,0.61,2003,-72.773889,75.322222
Grove Mountains 022343,0.61,2003,-72.772778,75.355278
Grove Mountains 020594,0.63,2003,-72.9839,75.2464
Grove Mountains 020600,0.63,2003,-72.9839,75.2464
Grove Mountains 021498,0.63,2003,-72.94139,75.30056
Grove Mountains 022651,0.63,2003,-72.78194,75.28667
Grove Mountains 022672,0.63,2003,-72.78139,75.27944
Grove Mountains 021827,0.63,2003,-72.77722,75.33917
Grove Mountains 022864,0.63,2003,-72.7739,75.3333
Grove Mountains 023566,0.64,2003,-72.98417,75.24639
Grove Mountains 020339,0.64,2003,-72.983889,75.246389
Grove Mountains 020351,0.64,2003,-72.983889,75.246389
Grove Mountains 022096,0.64,2003,-72.779167,75.310556
Grove Mountains 021829,0.64,2003,-72.778611,75.330278
Grove Mountains 022888,0.64,2003,-72.774722,75.312222
Grove Mountains 023133,0.64,2003,-72.77417,75.32056
Grove Mountains 022865,0.64,2003,-72.773889,75.333333
Grove Mountains 022994,0.64,2003,-72.773611,75.344722
Grove Mountains 022827,0.64,2003,-72.77361,75.33833
Grove Mountains 023047,0.64,2003,-72.77333,75.325
Grove Mountains 020349,0.65,2003,-72.9839,75.2464
Grove Mountains 021190,0.65,2003,-72.98361,75.24583
Grove Mountains 021220,0.65,2003,-72.98361,75.24583
Grove Mountains 021231,0.65,2003,-72.98361,75.24583
Grove Mountains 020817,0.65,2003,-72.98333,75.24944
Grove Mountains 024244,0.65,2003,-72.9825,75.25
Grove Mountains 022675,0.65,2003,-72.78139,75.27944
Grove Mountains 022369,0.65,2003,-72.779167,75.306111
Grove Mountains 022442,0.65,2003,-72.77778,75.30556
Grove Mountains 023122,0.65,2003,-72.774167,75.3175
Grove Mountains 022977,0.65,2003,-72.77389,75.32056
Grove Mountains 022834,0.65,2003,-72.77361,75.33917
Grove Mountains 023224,0.65,2003,-72.773333,75.338611
Grove Mountains 023222,0.65,2003,-72.77333,75.33861
Grove Mountains 023784,0.66,2003,-72.984722,75.249444
Grove Mountains 023776,0.66,2003,-72.984444,75.2525
Grove Mountains 021769,0.66,2003,-72.7844,75.3094
Grove Mountains 022595,0.66,2003,-72.7825,75.279167
Grove Mountains 022596,0.66,2003,-72.7825,75.279444
Grove Mountains 022198,0.66,2003,-72.781389,75.305556
Grove Mountains 022361,0.66,2003,-72.777778,75.320556
Grove Mountains 022758,0.66,2003,-72.777778,75.279444
Grove Mountains 022793,0.66,2003,-72.775556,75.338611
Grove Mountains 022942,0.66,2003,-72.774444,75.322778
Grove Mountains 021698,0.66,2003,-72.773333,75.36
Grove Mountains 020353,0.67,2003,-72.98389,75.24639
Grove Mountains 020354,0.67,2003,-72.98389,75.24639
Grove Mountains 020355,0.67,2003,-72.98389,75.24639
Grove Mountains 020356,0.67,2003,-72.98389,75.24639
Grove Mountains 021901,0.67,2003,-72.77694,75.32361
Grove Mountains 021902,0.67,2003,-72.77694,75.32389
Grove Mountains 021913,0.67,2003,-72.77694,75.32694
Grove Mountains 022511,0.67,2003,-72.77417,75.33167
Grove Mountains 023265,0.67,2003,-72.77361,75.32028
Grove Mountains 020201,0.68,2003,-72.9925,75.206389
Grove Mountains 020599,0.68,2003,-72.98389,75.24639
Grove Mountains 020261,0.68,2003,-72.983056,75.229167
Grove Mountains 024063,0.68,2003,-72.98139,75.24556
Grove Mountains 021754,0.68,2003,-72.786944,75.315278
Grove Mountains 022633,0.68,2003,-72.782778,75.277222
Grove Mountains 022620,0.68,2003,-72.7825,75.276944
Grove Mountains 022663,0.68,2003,-72.780556,75.286944
Grove Mountains 022807,0.68,2003,-72.775278,75.329167
Grove Mountains 022901,0.68,2003,-72.775,75.306111
Grove Mountains 022876,0.68,2003,-72.773889,75.336111
Grove Mountains 023225,0.68,2003,-72.773333,75.338611
Grove Mountains 020334,0.69,2003,-72.983889,75.246389
Grove Mountains 022598,0.69,2003,-72.7825,75.28
Grove Mountains 022711,0.69,2003,-72.7808,75.2778
Grove Mountains 022662,0.69,2003,-72.7806,75.2867
Grove Mountains 022020,0.69,2003,-72.775,75.33889
Grove Mountains 022468,0.69,2003,-72.77417,75.34528
Grove Mountains 022472,0.69,2003,-72.77417,75.34583
Grove Mountains 022823,0.69,2003,-72.77361,75.33722
Grove Mountains 022985,0.69,2003,-72.77361,75.34361
Grove Mountains 023035,0.69,2003,-72.77333,75.32194
Grove Mountains 022327,0.69,2003,-72.772778,75.340278
Grove Mountains 023561,0.7,2003,-72.984167,75.246389
Grove Mountains 020926,0.7,2003,-72.983889,75.246389
Grove Mountains 024245,0.7,2003,-72.9825,75.25
Grove Mountains 021535,0.7,2003,-72.9625,75.225833
Grove Mountains 021631,0.7,2003,-72.791389,75.297222
Grove Mountains 022399,0.7,2003,-72.7775,75.318889
Grove Mountains 022940,0.7,2003,-72.774444,75.322222
Grove Mountains 023114,0.7,2003,-72.774444,75.323889
Grove Mountains 020202,0.8,2003,-72.9925,75.20639
Grove Mountains 024007,0.8,2003,-72.9925,75.25222
Grove Mountains 020262,0.8,2003,-72.98306,75.22917
Grove Mountains 021746,0.8,2003,-72.78694,75.30472
Grove Mountains 022381,0.8,2003,-72.78028,75.28167
Grove Mountains 022558,0.8,2003,-72.77389,75.34278
Grove Mountains 023761,0.81,2003,-72.98444,75.25
Grove Mountains 021640,0.81,2003,-72.79,75.29972
Grove Mountains 022600,0.81,2003,-72.7825,75.28056
Grove Mountains 022306,0.81,2003,-72.77889,75.30139
Grove Mountains 022003,0.81,2003,-72.776389,75.348056
Grove Mountains 022499,0.81,2003,-72.774444,75.318333
Grove Mountains 022855,0.81,2003,-72.773611,75.342222
Grove Mountains 023576,0.82,2003,-72.984167,75.246667
Grove Mountains 020288,0.82,2003,-72.9839,75.2464
Grove Mountains 020925,0.82,2003,-72.983889,75.246389
Grove Mountains 022640,0.82,2003,-72.782778,75.278333
Grove Mountains 022627,0.82,2003,-72.7825,75.277778
Grove Mountains 021889,0.82,2003,-72.778056,75.325556
Grove Mountains 023266,0.82,2003,-72.773611,75.320278
Grove Mountains 023145,0.82,2003,-72.773333,75.337778
Grove Mountains 023610,0.83,2003,-72.9839,75.2514
Grove Mountains 021552,0.83,2003,-72.935,75.31389
Grove Mountains 021895,0.83,2003,-72.77806,75.32722
Grove Mountains 021877,0.83,2003,-72.77778,75.32806
Grove Mountains 022805,0.83,2003,-72.77528,75.32861
Grove Mountains 022941,0.83,2003,-72.77444,75.3225
Grove Mountains 020340,0.84,2003,-72.983889,75.246389
Grove Mountains 020258,0.84,2003,-72.983056,75.229167
Grove Mountains 021759,0.84,2003,-72.78472,75.2875
Grove Mountains 022428,0.84,2003,-72.77389,75.34778
Grove Mountains 022832,0.84,2003,-72.773611,75.339167
Grove Mountains 023146,0.84,2003,-72.77333,75.33806
Grove Mountains 020183,0.85,2003,-72.994722,75.263333
Grove Mountains 020203,0.85,2003,-72.9925,75.206389
Grove Mountains 024008,0.85,2003,-72.983611,75.252222
Grove Mountains 024009,0.85,2003,-72.983611,75.252222
Grove Mountains 021601,0.85,2003,-72.825,75.356111
Grove Mountains 023118,0.85,2003,-72.774444,75.325
Grove Mountains 022551,0.85,2003,-72.773611,75.340833
Grove Mountains 021767,0.86,2003,-72.78472,75.29444
Grove Mountains 023763,0.87,2003,-72.98444,75.25
Grove Mountains 020335,0.87,2003,-72.9839,75.2464
Grove Mountains 020337,0.87,2003,-72.98389,75.24639
Grove Mountains 020801,0.87,2003,-72.98389,75.25
Grove Mountains 024251,0.87,2003,-72.9825,75.25028
Grove Mountains 022975,0.87,2003,-72.77389,75.32
Grove Mountains 023609,0.88,2003,-72.98389,75.25139
Grove Mountains 024248,0.88,2003,-72.9825,75.2503
Grove Mountains 021884,0.88,2003,-72.777778,75.33
Grove Mountains 022899,0.88,2003,-72.775,75.30556
Grove Mountains 023176,0.88,2003,-72.77389,75.33944
Grove Mountains 021188,0.89,2003,-72.983611,75.245833
Grove Mountains 021216,0.89,2003,-72.983611,75.245833
Grove Mountains 020259,0.89,2003,-72.983056,75.229167
Grove Mountains 022636,0.89,2003,-72.782778,75.277222
Grove Mountains 022383,0.89,2003,-72.780278,75.282222
Grove Mountains 021896,0.89,2003,-72.778056,75.3275
Grove Mountains 021650,0.89,2003,-72.776944,75.330833
Grove Mountains 023781,0.9,2003,-72.98472,75.24944
Grove Mountains 020328,0.9,2003,-72.98389,75.24639
Grove Mountains 020589,0.9,2003,-72.98389,75.24639
Grove Mountains 020820,0.9,2003,-72.98333,75.24639
Grove Mountains 022894,0.9,2003,-72.77472,75.31389
Grove Mountains 023246,0.9,2003,-72.773611,75.32
Grove Mountains 023042,0.9,2003,-72.773333,75.323611
Grove Mountains 020333,0.91,2003,-72.98389,75.24639
Grove Mountains 024241,0.91,2003,-72.9825,75.25
Grove Mountains 022966,0.91,2003,-72.77417,75.31583
Grove Mountains 022968,0.91,2003,-72.77417,75.31639
Grove Mountains 023221,0.91,2003,-72.77333,75.33861
Grove Mountains 020811,0.92,2003,-72.983333,75.249444
Grove Mountains 020257,0.92,2003,-72.983056,75.229167
Grove Mountains 020141,0.92,2003,-72.9775,75.263889
Grove Mountains 021634,0.92,2003,-72.785,75.302222
Grove Mountains 022360,0.92,2003,-72.778889,75.305833
Grove Mountains 021840,0.92,2003,-72.778333,75.325278
Grove Mountains 021873,0.92,2003,-72.777778,75.327778
Grove Mountains 022435,0.92,2003,-72.775833,75.338889
Grove Mountains 023098,0.92,2003,-72.775833,75.314722
Grove Mountains 021690,0.93,2003,-72.773889,75.336389
Grove Mountains 020067,0.94,2003,-72.986111,75.231944
Frontier Mountain 03054,0.94,2003,-72.95244,160.46161
Grove Mountains 022593,0.97,2003,-72.7825,75.27861
Grove Mountains 022491,0.97,2003,-72.7756,75.3283
Grove Mountains 022426,0.97,2003,-72.7731,75.3553
Grove Mountains 023613,0.98,2003,-72.98389,75.25139
Grove Mountains 020331,0.98,2003,-72.983889,75.246389
Grove Mountains 022069,0.98,2003,-72.77917,75.31056
Grove Mountains 022398,0.98,2003,-72.77472,75.32417
Grove Mountains 023127,0.98,2003,-72.77417,75.31889
Grove Mountains 023128,0.98,2003,-72.77417,75.31917
Grove Mountains 021691,0.98,2003,-72.77389,75.34083
Grove Mountains 022557,0.98,2003,-72.773889,75.3425
Grove Mountains 022822,0.98,2003,-72.77361,75.33694
Grove Mountains 021838,0.99,2003,-72.781944,75.323056
Grove Mountains 022002,0.99,2003,-72.776389,75.347778
Grove Mountains 023115,0.99,2003,-72.774444,75.324167
Grove Mountains 021707,0.99,2003,-72.773611,75.322222
Grove Mountains 023144,0.99,2003,-72.773333,75.3375
